date,equity,cash,open_positions,peak,drawdown
2021-09-28,599333.9610893832,181.00364302778326,5,793447.0730105736,-0.24464531853985882
2021-09-29,592864.9261085844,181.00364302778326,5,793447.0730105736,-0.2527983954127161
2021-09-30,560698.8659105621,181.00364302778326,5,793447.0730105736,-0.2933380373020922
2021-10-01,572727.9946586513,115.11633569287369,5,793447.0730105736,-0.2781774435369062
2021-10-04,572047.0644865885,115.11633569287369,5,793447.0730105736,-0.27903563584137736
2021-10-05,575007.6919190029,115.11633569287369,5,793447.0730105736,-0.27530428748416313
2021-10-06,568768.639831847,115.11633569287369,5,793447.0730105736,-0.28316751150928055
2021-10-07,579040.767531612,115.11633569287369,5,793447.0730105736,-0.27022130747226847
2021-10-08,575267.4253076235,115.11633569287369,5,793447.0730105736,-0.2749769393881709
2021-10-11,567901.9271446216,115.11633569287369,5,793447.0730105736,-0.28425984988534503
2021-10-12,573312.638192769,115.11633569287369,5,793447.0730105736,-0.27744060354592937
2021-10-13,581719.8480286833,115.11633569287369,5,793447.0730105736,-0.2668447993368157
2021-10-14,589742.4873181746,115.11633569287369,5,793447.0730105736,-0.2567336784285855
2021-10-15,595353.5728124798,115.11633569287369,5,793447.0730105736,-0.24966189546388806
2021-10-18,619940.5715008986,115.11633569287369,5,793447.0730105736,-0.2186743229782674
2021-10-19,610731.875759511,115.11633569287369,5,793447.0730105736,-0.23028025871692603
2021-10-20,610867.1229516352,115.11633569287369,5,793447.0730105736,-0.23010980350104004
2021-10-21,613569.7815165737,115.11633569287369,5,793447.0730105736,-0.22670357937233554
2021-10-22,610144.0306901329,115.11633569287369,5,793447.0730105736,-0.23102113367805943
2021-10-25,616615.0050671393,115.11633569287369,5,793447.0730105736,-0.22286561253856674
2021-10-26,611745.1175505329,115.11633569287369,5,793447.0730105736,-0.22900324626645807
2021-10-27,596587.1253611547,115.11633569287369,5,793447.0730105736,-0.24810722018605968
2021-10-28,614980.8262605374,115.11633569287369,5,793447.0730105736,-0.22492520650795567
2021-10-29,614035.8325323522,115.11633569287369,5,793447.0730105736,-0.22611620432032342
2021-11-01,654753.6021558958,159.62488663831027,5,793447.0730105736,-0.1747986419918769
2021-11-02,659560.0101574326,159.62488663831027,5,793447.0730105736,-0.1687410129892265
2021-11-03,682224.1554892133,159.62488663831027,5,793447.0730105736,-0.14017685779512368
2021-11-04,686086.0709726734,159.62488663831027,5,793447.0730105736,-0.13530959491795813
2021-11-05,689196.2623932434,159.62488663831027,5,793447.0730105736,-0.13138974755023258
2021-11-08,696215.7008050326,159.62488663831027,5,793447.0730105736,-0.1225429842933522
2021-11-09,682344.4712132724,159.62488663831027,5,793447.0730105736,-0.1400252210594778
2021-11-10,656815.5786795525,159.62488663831027,5,793447.0730105736,-0.17219988450218948
2021-11-11,670826.456934025,159.62488663831027,5,793447.0730105736,-0.15454164524331737
2021-11-12,664137.6959832766,159.62488663831027,5,793447.0730105736,-0.16297164792184426
2021-11-15,667976.3135855319,159.62488663831027,5,793447.0730105736,-0.15813374791209256
2021-11-16,679169.0380132878,159.62488663831027,5,793447.0730105736,-0.1440272941756292
2021-11-17,663248.476637004,159.62488663831027,5,793447.0730105736,-0.16409235196943583
2021-11-18,702969.6079651893,159.62488663831027,5,793447.0730105736,-0.11403087631552544
2021-11-19,687021.1801306473,159.62488663831027,5,793447.0730105736,-0.1341310548618132
2021-11-22,700732.1312090887,159.62488663831027,5,793447.0730105736,-0.11685082087415977
2021-11-23,687812.886021927,159.62488663831027,5,793447.0730105736,-0.13313324931408366
2021-11-24,681851.7735943019,159.62488663831027,5,793447.0730105736,-0.14064617945195268
2021-11-26,649508.1180486437,159.62488663831027,5,793447.0730105736,-0.18140964893320843
2021-11-29,652315.425411618,159.62488663831027,5,793447.0730105736,-0.1778715334640536
2021-11-30,628054.4164040326,159.62488663831027,5,793447.0730105736,-0.20844825349092566
2021-12-01,598273.1107603319,598.1130478235282,5,793447.0730105736,-0.24598233315007878
2021-12-02,597763.5261100421,598.1130478235282,5,793447.0730105736,-0.2466245746651381
2021-12-03,580216.3383234473,598.1130478235282,5,793447.0730105736,-0.268739707965732
2021-12-06,586729.2823679089,598.1130478235282,5,793447.0730105736,-0.26053129146764153
2021-12-07,612911.1789601403,598.1130478235282,5,793447.0730105736,-0.2275336316579083
2021-12-08,609217.5989883573,598.1130478235282,5,793447.0730105736,-0.23218873733215117
2021-12-09,586424.5962799635,598.1130478235282,5,793447.0730105736,-0.26091529450742745
2021-12-10,595036.5421946445,598.1130478235282,5,793447.0730105736,-0.2500614566049135
2021-12-13,550093.6135444451,598.1130478235282,5,793447.0730105736,-0.30670408618784517
2021-12-14,557746.3483364546,598.1130478235282,5,793447.0730105736,-0.29705916461422
2021-12-15,558354.4402823995,598.1130478235282,5,793447.0730105736,-0.29629277203854676
2021-12-16,548747.0181346074,598.1130478235282,5,793447.0730105736,-0.30840123204122694
2021-12-17,556367.9066313488,598.1130478235282,5,793447.0730105736,-0.2987964471022322
2021-12-20,539233.6622480425,598.1130478235282,5,793447.0730105736,-0.32039113812339115
2021-12-21,573341.1007720375,598.1130478235282,5,793447.0730105736,-0.27740473148812406
2021-12-22,573628.2670369435,598.1130478235282,5,793447.0730105736,-0.27704280909320445
2021-12-23,570678.0469349253,598.1130478235282,5,793447.0730105736,-0.2807610408472446
2021-12-27,582792.3202178399,598.1130478235282,5,793447.0730105736,-0.2654931374230761
2021-12-28,574346.1713350845,598.1130478235282,5,793447.0730105736,-0.27613801742837785
2021-12-29,581293.2135454138,598.1130478235282,5,793447.0730105736,-0.26738249680622694
2021-12-30,580156.5345246459,598.1130478235282,5,793447.0730105736,-0.2688150800993444
2021-12-31,571369.4539773021,598.1130478235282,5,793447.0730105736,-0.2798896442968063
2022-01-03,606235.018306657,121430.59098302871,4,793447.0730105736,-0.23594775388555989
2022-01-04,611325.465087328,121430.59098302871,4,793447.0730105736,-0.2295321441318351
2022-01-05,592819.8483309099,121430.59098302871,4,793447.0730105736,-0.2528552079956947
2022-01-06,609046.3586463444,121430.59098302871,4,793447.0730105736,-0.23240455556103856
2022-01-07,616255.9078134524,121430.59098302871,4,793447.0730105736,-0.2233181912497394
2022-01-10,593519.0459010337,121430.59098302871,4,793447.0730105736,-0.2519739928599821
2022-01-11,588721.6564756023,121430.59098302871,4,793447.0730105736,-0.25802025553914054
2022-01-12,581070.2642060634,121430.59098302871,4,793447.0730105736,-0.2676634851001336
2022-01-13,571425.2446025612,121430.59098302871,4,793447.0730105736,-0.2798193300601586
2022-01-14,561043.5277123171,121430.59098302871,4,793447.0730105736,-0.2929036519303657
2022-01-18,540434.7719467999,121430.59098302871,4,793447.0730105736,-0.31887735133204276
2022-01-19,527981.5364750559,121430.59098302871,4,793447.0730105736,-0.3345724567717703
2022-01-20,518497.31477865385,121430.59098302871,4,793447.0730105736,-0.34652564434912947
2022-01-21,519733.87455977814,121430.59098302871,4,793447.0730105736,-0.3449671789855452
2022-01-24,522275.5835602515,121430.59098302871,4,793447.0730105736,-0.3417638033768491
2022-01-25,521763.31711805286,121430.59098302871,4,793447.0730105736,-0.34240942481729997
2022-01-26,515876.98438968154,121430.59098302871,4,793447.0730105736,-0.34982810834213407
2022-01-27,505779.95913921355,121430.59098302871,4,793447.0730105736,-0.36255362664565094
2022-01-28,517743.86801253865,121430.59098302871,4,793447.0730105736,-0.3474752310219448
2022-01-31,524777.236900053,121430.59098302871,4,793447.0730105736,-0.3386109108590035
2022-02-01,533423.0083811865,107099.47177091979,4,793447.0730105736,-0.32771444179985265
2022-02-02,521397.4316396563,107099.47177091979,4,793447.0730105736,-0.34287055888766504
2022-02-03,515912.4425299893,107099.47177091979,4,793447.0730105736,-0.34978341961428583
2022-02-04,521517.8309039741,107099.47177091979,4,793447.0730105736,-0.3427188168642671
2022-02-07,526054.0364061254,107099.47177091979,4,793447.0730105736,-0.33700173042403403
2022-02-08,537043.4408375007,107099.47177091979,4,793447.0730105736,-0.3231515256590479
2022-02-09,552792.8389179334,107099.47177091979,4,793447.0730105736,-0.30330218899103967
2022-02-10,551458.0239709953,107099.47177091979,4,793447.0730105736,-0.304984487650071
2022-02-11,551855.1111650872,107099.47177091979,4,793447.0730105736,-0.3044840293238651
2022-02-14,533531.4735796464,107099.47177091979,4,793447.0730105736,-0.3275777405602245
2022-02-15,543297.1819525877,107099.47177091979,4,793447.0730105736,-0.315269788706691
2022-02-16,557607.9783360411,107099.47177091979,4,793447.0730105736,-0.29723355557881015
2022-02-17,553279.1297409744,107099.47177091979,4,793447.0730105736,-0.3026893052340981
2022-02-18,555448.6071181583,107099.47177091979,4,793447.0730105736,-0.299955061891373
2022-02-22,555222.683058064,107099.47177091979,4,793447.0730105736,-0.3002397992957686
2022-02-23,552539.1365633555,107099.47177091979,4,793447.0730105736,-0.30362193603303866
2022-02-24,551157.3382493835,107099.47177091979,4,793447.0730105736,-0.3053634489341186
2022-02-25,552709.6635564757,107099.47177091979,4,793447.0730105736,-0.30340701685453175
2022-02-28,561464.6642640486,107099.47177091979,4,793447.0730105736,-0.2923728836333279
2022-03-01,556935.3739244181,111308.04182444667,4,793447.0730105736,-0.2980812547316608
2022-03-02,559197.0066942434,111308.04182444667,4,793447.0730105736,-0.295230865781023
2022-03-03,556743.4851727932,111308.04182444667,4,793447.0730105736,-0.2983230966366248
2022-03-04,570216.6793239912,111308.04182444667,4,793447.0730105736,-0.28134251329402493
2022-03-07,573718.0210416041,111308.04182444667,4,793447.0730105736,-0.2769296900110203
2022-03-08,565404.5235332102,111308.04182444667,4,793447.0730105736,-0.2874073863705897
2022-03-09,556725.1521944632,111308.04182444667,4,793447.0730105736,-0.2983462021202211
2022-03-10,571851.1655145644,111308.04182444667,4,793447.0730105736,-0.2792825319213903
2022-03-11,564557.3167234086,111308.04182444667,4,793447.0730105736,-0.288475141030755
2022-03-14,552115.6479267293,111308.04182444667,4,793447.0730105736,-0.3041556687179666
2022-03-15,547189.2988876565,111308.04182444667,4,793447.0730105736,-0.3103644622300288
2022-03-16,545714.1141927126,111308.04182444667,4,793447.0730105736,-0.31222367218255487
2022-03-17,569942.9495257989,111308.04182444667,4,793447.0730105736,-0.28168750139405485
2022-03-18,571243.1702038902,111308.04182444667,4,793447.0730105736,-0.2800488027053599
2022-03-21,594822.1234181961,111308.04182444667,4,793447.0730105736,-0.25033169362984165
2022-03-22,590404.5424561568,111308.04182444667,4,793447.0730105736,-0.25589927477331686
2022-03-23,599428.0516291648,111308.04182444667,4,793447.0730105736,-0.24452673402051006
2022-03-24,597239.159022609,111308.04182444667,4,793447.0730105736,-0.24728544683326337
2022-03-25,610879.1901104149,111308.04182444667,4,793447.0730105736,-0.23009459497713192
2022-03-28,587241.5975080397,111308.04182444667,4,793447.0730105736,-0.2598856086520418
2022-03-29,585359.4274255626,111308.04182444667,4,793447.0730105736,-0.26225775185667355
2022-03-30,588708.4237248122,111308.04182444667,4,793447.0730105736,-0.25803693308606235
2022-03-31,582342.4504904967,111308.04182444667,4,793447.0730105736,-0.2660601188168523
2022-04-01,588973.0738709017,117690.77214387419,4,793447.0730105736,-0.25770338828503947
2022-04-04,590683.1015202849,117690.77214387419,4,793447.0730105736,-0.2555482002358923
2022-04-05,587140.7347467671,117690.77214387419,4,793447.0730105736,-0.26001272836135003
2022-04-06,588006.7120718444,117690.77214387419,4,793447.0730105736,-0.25892131677948926
2022-04-07,594465.922107101,117690.77214387419,4,793447.0730105736,-0.2507806225164826
2022-04-08,606779.1895840942,117690.77214387419,4,793447.0730105736,-0.23526192203117735
2022-04-11,598339.1961833005,117690.77214387419,4,793447.0730105736,-0.2458990441378478
2022-04-12,605291.0957272272,117690.77214387419,4,793447.0730105736,-0.23713740170396858
2022-04-13,610716.7040892286,117690.77214387419,4,793447.0730105736,-0.23029937992966787
2022-04-14,606602.0250263764,117690.77214387419,4,793447.0730105736,-0.23548520668839534
2022-04-18,616291.0260463173,117690.77214387419,4,793447.0730105736,-0.22327393091523262
2022-04-19,606729.8647487295,117690.77214387419,4,793447.0730105736,-0.2353240872808109
2022-04-20,610090.0611393624,117690.77214387419,4,793447.0730105736,-0.23108915277171582
2022-04-21,590437.9942479028,117690.77214387419,4,793447.0730105736,-0.2558571146937302
2022-04-22,576675.6222904616,117690.77214387419,4,793447.0730105736,-0.2732021556240882
2022-04-25,569747.1208000296,117690.77214387419,4,793447.0730105736,-0.28193430894106153
2022-04-26,567950.5376217862,117690.77214387419,4,793447.0730105736,-0.28419858495814554
2022-04-27,578668.8533013484,117690.77214387419,4,793447.0730105736,-0.270690039720347
2022-04-28,584507.8861049168,117690.77214387419,4,793447.0730105736,-0.26333096940276
2022-04-29,575209.8617445106,117690.77214387419,4,793447.0730105736,-0.27504948810007745
2022-05-02,574411.9524010908,221.43278712614847,5,793447.0730105736,-0.27605511200438193
2022-05-03,605936.1991566325,221.43278712614847,5,793447.0730105736,-0.2363243626855528
2022-05-04,628404.4352218701,221.43278712614847,5,793447.0730105736,-0.20800711654588733
2022-05-05,601290.6027819514,221.43278712614847,5,793447.0730105736,-0.2421793170142068
2022-05-06,616293.2548173302,221.43278712614847,5,793447.0730105736,-0.2232711219427268
2022-05-09,541932.3461757388,221.43278712614847,5,793447.0730105736,-0.31698992332344644
2022-05-10,546342.255369662,221.43278712614847,5,793447.0730105736,-0.31143201108969076
2022-05-11,557307.6206029714,221.43278712614847,5,793447.0730105736,-0.29761210349118694
2022-05-12,558787.7105578684,221.43278712614847,5,793447.0730105736,-0.2957467113242198
2022-05-13,586654.5744368789,221.43278712614847,5,793447.0730105736,-0.2606254476294967
2022-05-16,602727.3216851735,221.43278712614847,5,793447.0730105736,-0.24036858640331582
2022-05-17,618756.9078612566,221.43278712614847,5,793447.0730105736,-0.22016612209115682
2022-05-18,586955.2929518031,221.43278712614847,5,793447.0730105736,-0.2602464450152667
2022-05-19,586377.1575619827,221.43278712614847,5,793447.0730105736,-0.2609750826389795
2022-05-20,587588.1004388375,221.43278712614847,5,793447.0730105736,-0.25944890286209776
2022-05-23,612394.6587568783,221.43278712614847,5,793447.0730105736,-0.22818461421343295
2022-05-24,606712.9355764075,221.43278712614847,5,793447.0730105736,-0.2353454235146919
2022-05-25,636956.842768389,221.43278712614847,5,793447.0730105736,-0.19722831624851078
2022-05-26,650897.3472054967,221.43278712614847,5,793447.0730105736,-0.1796587707661469
2022-05-27,672234.8261737932,221.43278712614847,5,793447.0730105736,-0.15276664437977594
2022-05-31,660563.7351530775,221.43278712614847,5,793447.0730105736,-0.16747599477971142
2022-06-01,667956.7564689814,133834.4870009285,4,793447.0730105736,-0.15815839620586758
2022-06-02,665250.1111373476,133834.4870009285,4,793447.0730105736,-0.16156964495036663
2022-06-03,663972.1466865757,133834.4870009285,4,793447.0730105736,-0.1631802935925286
2022-06-06,669851.960901239,133834.4870009285,4,793447.0730105736,-0.15576982550377072
2022-06-07,684510.5466271065,133834.4870009285,4,793447.0730105736,-0.13729526529114244
2022-06-08,676108.9014071322,133834.4870009285,4,793447.0730105736,-0.14788405628396317
2022-06-09,672327.7297383759,133834.4870009285,4,793447.0730105736,-0.1526495558331762
2022-06-10,661418.2908289852,133834.4870009285,4,793447.0730105736,-0.16639897817082128
2022-06-13,629748.6800377746,133834.4870009285,4,793447.0730105736,-0.20631293320130195
2022-06-14,611226.8059963838,133834.4870009285,4,793447.0730105736,-0.22965648650362036
2022-06-15,607549.085180082,133834.4870009285,4,793447.0730105736,-0.23429160451136266
2022-06-16,573094.4699386476,133834.4870009285,4,793447.0730105736,-0.2777155661257189
2022-06-17,537215.1904569217,133834.4870009285,4,793447.0730105736,-0.32293506557587026
2022-06-21,548092.7170912611,133834.4870009285,4,793447.0730105736,-0.3092258630287277
2022-06-22,528433.1066365087,133834.4870009285,4,793447.0730105736,-0.3340033322809085
2022-06-23,509388.84884275787,133834.4870009285,4,793447.0730105736,-0.3580052581075315
2022-06-24,522147.0727532522,133834.4870009285,4,793447.0730105736,-0.34192576856819035
2022-06-27,540545.240093057,133834.4870009285,4,793447.0730105736,-0.31873812573021665
2022-06-28,550967.2435211109,133834.4870009285,4,793447.0730105736,-0.3056030297892742
2022-06-29,532606.4349017928,133834.4870009285,4,793447.0730105736,-0.3287435885535176
2022-06-30,511377.0772250743,133834.4870009285,4,793447.0730105736,-0.3554994471341889
2022-07-01,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-05,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-06,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-07,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-08,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-11,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-12,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-13,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-14,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-15,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-18,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-19,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-20,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-21,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-22,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-25,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-26,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-27,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-28,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-07-29,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-01,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-02,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-03,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-04,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-05,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-08,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-09,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-10,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-11,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-12,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-15,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-16,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-17,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-18,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-19,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-22,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-23,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-24,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-25,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-26,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-29,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-30,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-08-31,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-01,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-02,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-06,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-07,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-08,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-09,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-12,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-13,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-14,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-15,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-16,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-19,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-20,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-21,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-22,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-23,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-26,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-27,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-28,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-29,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-09-30,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-03,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-04,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-05,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-06,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-07,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-10,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-11,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-12,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-13,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-14,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-17,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-18,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-19,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-20,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-21,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-24,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-25,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-26,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-27,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-28,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-10-31,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-01,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-02,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-03,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-04,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-07,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-08,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-09,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-10,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-11,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-14,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-15,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-16,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-17,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-18,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-21,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-22,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-23,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-25,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-28,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-29,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-11-30,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-01,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-02,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-05,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-06,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-07,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-08,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-09,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-12,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-13,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-14,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-15,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-16,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-19,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-20,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-21,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-22,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-23,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-27,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-28,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-29,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2022-12-30,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2023-01-03,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2023-01-04,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2023-01-05,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2023-01-06,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2023-01-09,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2023-01-10,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
2023-01-11,513656.2707453422,513656.2707453422,0,793447.0730105736,-0.35262692595691625
